	Unnamed: 0	Model	Strategy	Instance	Acc	F1	Unnamed: 0.1
1820	1820	RoBERTa-base	CAL	270	0.613	0.604	
1821	1821	RoBERTa-large	CAL	270	0.611	0.614	
1822	1822	DeBERTa-base	CAL	270	0.662	0.655	
1823	1823	BERT-base	ALPS	270	0.536	0.463	
1824	1824	RoBERTa-large	Entropy	270	0.580	0.547	
1825	1825	RoBERTa-base	CAL	270	0.633	0.633	
1826	1826	RoBERTa-base	ALPS	270	0.602	0.598	
1827	1827	DeBERTa-large	Entropy	270	0.796	0.793	
1828	1828	DeBERTa-base	Entropy	270	0.682	0.685	
1829	1829	RoBERTa-large	CAL	270	0.669	0.669	
1830	1830	DeBERTa-large	CAL	270	0.820	0.820	
1831	1831	BERT-base	CAL	270	0.631	0.614	
1832	1832	RoBERTa-large	CAL	270	0.624	0.627	
1833	1833	BERT-base	CAL	270	0.591	0.550	
1834	1834	DeBERTa-base	CAL	270	0.640	0.635	
1835	1835	DeBERTa-large	CAL	270	0.811	0.811	
1836	1836	RoBERTa-large	Density	270	0.524	0.434	
1837	1837	DeBERTa-large	CAL	270	0.824	0.824	
1838	1838	BERT-base	CAL	270	0.598	0.578	
1839	1839	DeBERTa-large	BADGE	270	0.820	0.819	
1840	1840	DeBERTa-base	Density	270	0.542	0.442	
1841	1841	RoBERTa-base	CAL	270	0.653	0.650	
1842	1842	RoBERTa-large	CAL	270	0.618	0.609	
1843	1843	DeBERTa-base	CAL	270	0.624	0.606	
1844	1844	DeBERTa-base	BADGE	270	0.616	0.600	
1845	1845	RoBERTa-large	BADGE	270	0.596	0.591	
1846	1846	BERT-base	BADGE	270	0.560	0.504	
1847	1847	DeBERTa-large	bertKM	270	0.796	0.795	
1848	1848	BERT-base	Density	270	0.529	0.465	
1849	1849	DeBERTa-base	CAL	270	0.611	0.601	
1850	1850	RoBERTa-large	CAL	270	0.653	0.656	
1851	1851	DeBERTa-base	CAL	270	0.640	0.628	
1852	1852	DeBERTa-base	CAL	270	0.656	0.645	
1853	1853	DeBERTa-base	bertKM	270	0.707	0.706	
1854	1854	BERT-base	CAL	270	0.589	0.564	
1855	1855	BERT-base	CAL	270	0.564	0.535	
1856	1856	DeBERTa-large	ALPS	270	0.798	0.796	
1857	1857	DeBERTa-base	CAL	270	0.651	0.643	
1858	1858	DeBERTa-large	CAL	270	0.800	0.799	
1859	1859	BERT-large	CAL	270	0.629	0.603	
1860	1860	RoBERTa-large	ALPS	270	0.651	0.653	
1861	1861	BERT-large	Entropy	270	0.644	0.639	
1862	1862	BERT-base	Entropy	270	0.571	0.510	
1863	1863	BERT-large	ALPS	270	0.633	0.609	
1864	1864	RoBERTa-base	CAL	270	0.649	0.648	
1865	1865	RoBERTa-large	CAL	270	0.627	0.611	
1866	1866	BERT-large	CAL	270	0.644	0.623	
1867	1867	BERT-large	CAL	270	0.651	0.636	
1868	1868	BERT-large	CAL	270	0.618	0.585	
1869	1869	RoBERTa-base	bertKM	270	0.596	0.592	
1870	1870	BERT-large	BADGE	270	0.636	0.617	
1871	1871	RoBERTa-large	CAL	270	0.664	0.664	
1872	1872	RoBERTa-large	CAL	270	0.613	0.610	
1873	1873	RoBERTa-base	CAL	270	0.596	0.580	
1874	1874	RoBERTa-base	CAL	270	0.602	0.593	
1875	1875	BERT-large	bertKM	270	0.660	0.656	
1876	1876	BERT-large	CAL	270	0.596	0.559	
1877	1877	BERT-large	CAL	270	0.593	0.567	
1878	1878	BERT-large	CAL	270	0.636	0.616	
1879	1879	DeBERTa-base	ALPS	270	0.653	0.644	
1880	1880	BERT-large	CAL	270	0.582	0.536	
1881	1881	RoBERTa-base	CAL	270	0.600	0.597	
1882	1882	RoBERTa-base	CAL	270	0.607	0.599	
1883	1883	BERT-large	CAL	270	0.651	0.637	
1884	1884	DeBERTa-base	CAL	270	0.662	0.651	
1885	1885	RoBERTa-base	Entropy	270	0.598	0.590	
1886	1886	DeBERTa-base	CAL	270	0.624	0.609	
1887	1887	BERT-large	Density	270	0.536	0.479	
1888	1888	BERT-large	CAL	270	0.624	0.608	
1889	1889	DeBERTa-large	CAL	270	0.811	0.811	
1890	1890	RoBERTa-base	Entropy	280	0.602	0.598	
1891	1891	BERT-base	CAL	280	0.578	0.544	
1892	1892	DeBERTa-base	Density	280	0.556	0.462	
1893	1893	DeBERTa-large	CAL	280	0.829	0.829	
1894	1894	BERT-large	CAL	280	0.631	0.619	
1895	1895	DeBERTa-base	CAL	280	0.633	0.611	
1896	1896	BERT-large	CAL	280	0.662	0.657	
1897	1897	RoBERTa-base	CAL	280	0.631	0.622	
1898	1898	DeBERTa-base	bertKM	280	0.700	0.697	
1899	1899	RoBERTa-base	CAL	280	0.627	0.620	
1900	1900	DeBERTa-large	BADGE	280	0.807	0.803	
1901	1901	RoBERTa-large	bertKM	280	0.633	0.634	
1902	1902	RoBERTa-large	CAL	280	0.642	0.638	
1903	1903	RoBERTa-large	CAL	280	0.647	0.622	
1904	1904	DeBERTa-base	ALPS	280	0.633	0.633	
1905	1905	RoBERTa-large	BADGE	280	0.533	0.521	
1906	1906	BERT-large	ALPS	280	0.607	0.583	
1907	1907	BERT-base	bertKM	280	0.578	0.544	
1908	1908	RoBERTa-large	CAL	280	0.673	0.673	
1909	1909	BERT-large	CAL	280	0.558	0.496	
1910	1910	DeBERTa-large	CAL	280	0.827	0.827	
1911	1911	DeBERTa-large	CAL	280	0.822	0.822	
1912	1912	DeBERTa-base	CAL	280	0.651	0.631	
1913	1913	BERT-base	ALPS	280	0.524	0.465	
1914	1914	BERT-base	CAL	280	0.547	0.517	
1915	1915	BERT-large	CAL	280	0.629	0.609	
1916	1916	DeBERTa-large	CAL	280	0.789	0.783	
1917	1917	BERT-large	Entropy	280	0.647	0.643	
1918	1918	RoBERTa-base	CAL	280	0.644	0.642	
1919	1919	BERT-large	BADGE	280	0.651	0.631	
1920	1920	RoBERTa-base	BADGE	280	0.629	0.614	
1921	1921	RoBERTa-base	CAL	280	0.640	0.639	
1922	1922	BERT-large	CAL	280	0.658	0.648	
1923	1923	DeBERTa-large	CAL	280	0.780	0.778	
1924	1924	DeBERTa-large	ALPS	280	0.800	0.799	
1925	1925	BERT-large	CAL	280	0.662	0.654	
1926	1926	DeBERTa-large	CAL	280	0.820	0.819	
1927	1927	RoBERTa-large	ALPS	280	0.691	0.693	
1928	1928	RoBERTa-base	CAL	280	0.611	0.608	
1929	1929	BERT-base	Density	280	0.540	0.462	
1930	1930	BERT-base	CAL	280	0.589	0.547	
1931	1931	DeBERTa-base	CAL	280	0.682	0.684	
1932	1932	BERT-large	CAL	280	0.593	0.547	
1933	1933	RoBERTa-large	CAL	280	0.684	0.676	
1934	1934	BERT-base	CAL	280	0.598	0.565	
1935	1935	DeBERTa-large	bertKM	280	0.813	0.813	
1936	1936	DeBERTa-large	CAL	280	0.813	0.813	
1937	1937	BERT-large	CAL	280	0.647	0.623	
1938	1938	BERT-large	Density	280	0.540	0.447	
1939	1939	RoBERTa-large	CAL	280	0.653	0.655	
1940	1940	DeBERTa-large	Density	280	0.622	0.531	
1941	1941	RoBERTa-base	CAL	280	0.611	0.600	
1942	1942	DeBERTa-base	CAL	280	0.644	0.627	
1943	1943	BERT-base	CAL	280	0.602	0.577	
1944	1944	RoBERTa-large	CAL	280	0.591	0.586	
1945	1945	DeBERTa-base	Entropy	280	0.707	0.701	
1946	1946	BERT-base	CAL	280	0.604	0.585	
1947	1947	BERT-base	BADGE	280	0.558	0.477	
1948	1948	RoBERTa-large	CAL	280	0.651	0.654	
1949	1949	BERT-large	CAL	280	0.644	0.621	
1950	1950	BERT-large	CAL	280	0.600	0.579	
1951	1951	DeBERTa-base	CAL	280	0.682	0.675	
1952	1952	DeBERTa-base	BADGE	280	0.693	0.691	
1953	1953	DeBERTa-base	CAL	280	0.636	0.626	
1954	1954	BERT-base	CAL	280	0.593	0.558	
1955	1955	RoBERTa-base	bertKM	280	0.636	0.633	
1956	1956	DeBERTa-base	CAL	280	0.671	0.667	
1957	1957	BERT-base	CAL	280	0.584	0.536	
1958	1958	DeBERTa-large	CAL	280	0.831	0.831	
1959	1959	BERT-base	CAL	280	0.604	0.592	
1960	1960	BERT-base	CAL	280	0.591	0.563	
1961	1961	DeBERTa-base	CAL	280	0.622	0.597	
1962	1962	RoBERTa-base	CAL	280	0.636	0.632	
1963	1963	BERT-base	Entropy	280	0.578	0.511	
1964	1964	RoBERTa-base	CAL	280	0.629	0.627	
1965	1965	RoBERTa-base	CAL	280	0.611	0.609	
1966	1966	DeBERTa-base	CAL	280	0.629	0.617	
1967	1967	RoBERTa-base	Density	280	0.507	0.405	
1968	1968	RoBERTa-large	CAL	280	0.640	0.643	
1969	1969	BERT-large	bertKM	280	0.689	0.684	
1970	1970	DeBERTa-base	CAL	280	0.656	0.633	
1971	1971	RoBERTa-base	ALPS	280	0.591	0.584	
1972	1972	RoBERTa-large	Density	280	0.580	0.470	
1973	1973	RoBERTa-large	Entropy	280	0.629	0.590	
1974	1974	DeBERTa-large	Entropy	280	0.836	0.835	
1975	1975	RoBERTa-large	CAL	280	0.649	0.652	
1976	1976	RoBERTa-large	CAL	280	0.642	0.644	
1977	1977	DeBERTa-large	CAL	280	0.822	0.820	
1978	1978	RoBERTa-base	CAL	280	0.629	0.623	
1979	1979	DeBERTa-large	CAL	280	0.809	0.808	
1980	1980	RoBERTa-large	ALPS	290	0.593	0.566	
1981	1981	BERT-base	CAL	290	0.600	0.575	
1982	1982	DeBERTa-large	Entropy	290	0.829	0.828	
1983	1983	BERT-base	BADGE	290	0.562	0.482	
1984	1984	DeBERTa-large	CAL	290	0.802	0.798	
1985	1985	RoBERTa-base	CAL	290	0.633	0.630	
1986	1986	RoBERTa-large	Density	290	0.562	0.463	
1987	1987	BERT-large	CAL	290	0.633	0.605	
1988	1988	BERT-large	CAL	290	0.584	0.521	
1989	1989	RoBERTa-large	CAL	290	0.633	0.635	
1990	1990	BERT-base	CAL	290	0.576	0.518	
1991	1991	RoBERTa-base	CAL	290	0.618	0.613	
1992	1992	BERT-large	CAL	290	0.664	0.647	
1993	1993	BERT-large	bertKM	290	0.673	0.666	
1994	1994	DeBERTa-large	Density	290	0.640	0.561	
1995	1995	BERT-base	bertKM	290	0.596	0.581	
1996	1996	BERT-large	CAL	290	0.662	0.647	
1997	1997	BERT-base	CAL	290	0.593	0.567	
1998	1998	RoBERTa-base	Entropy	290	0.613	0.612	
1999	1999	RoBERTa-large	CAL	290	0.662	0.658	
2000	2000	BERT-base	CAL	290	0.598	0.564	
2001	2001	DeBERTa-large	bertKM	290	0.818	0.818	
2002	2002	DeBERTa-large	CAL	290	0.776	0.777	
2003	2003	DeBERTa-base	CAL	290	0.720	0.715	
2004	2004	DeBERTa-base	CAL	290	0.658	0.643	
2005	2005	RoBERTa-base	CAL	290	0.667	0.666	
2006	2006	DeBERTa-large	CAL	290	0.793	0.791	
2007	2007	RoBERTa-base	BADGE	290	0.627	0.619	
2008	2008	BERT-base	CAL	290	0.560	0.503	
2009	2009	DeBERTa-large	CAL	290	0.816	0.814	
2010	2010	RoBERTa-large	CAL	290	0.613	0.616	
2011	2011	BERT-large	Entropy	290	0.662	0.650	
2012	2012	DeBERTa-base	ALPS	290	0.689	0.690	
2013	2013	BERT-base	CAL	290	0.580	0.557	
2014	2014	DeBERTa-base	Entropy	290	0.658	0.653	
2015	2015	DeBERTa-base	CAL	290	0.658	0.646	
2016	2016	DeBERTa-base	Density	290	0.538	0.449	
2017	2017	DeBERTa-base	bertKM	290	0.656	0.654	
2018	2018	DeBERTa-base	CAL	290	0.660	0.657	
2019	2019	DeBERTa-base	CAL	290	0.660	0.642	
2020	2020	BERT-large	CAL	290	0.664	0.656	
2021	2021	DeBERTa-base	CAL	290	0.687	0.680	
2022	2022	DeBERTa-base	CAL	290	0.658	0.649	
2023	2023	RoBERTa-large	Entropy	290	0.562	0.541	
2024	2024	RoBERTa-large	CAL	290	0.682	0.679	
2025	2025	BERT-large	ALPS	290	0.644	0.641	
2026	2026	DeBERTa-base	CAL	290	0.702	0.700	
2027	2027	RoBERTa-large	CAL	290	0.611	0.593	
2028	2028	DeBERTa-base	CAL	290	0.636	0.617	
2029	2029	RoBERTa-large	BADGE	290	0.607	0.584	
2030	2030	DeBERTa-base	CAL	290	0.693	0.684	
2031	2031	RoBERTa-large	bertKM	290	0.678	0.665	
2032	2032	RoBERTa-large	CAL	290	0.629	0.629	
2033	2033	RoBERTa-large	CAL	290	0.660	0.655	
2034	2034	BERT-base	CAL	290	0.587	0.545	
2035	2035	BERT-base	CAL	290	0.591	0.569	
2036	2036	BERT-base	CAL	290	0.580	0.551	
2037	2037	BERT-base	Entropy	290	0.549	0.485	
2038	2038	DeBERTa-base	BADGE	290	0.702	0.699	
2039	2039	DeBERTa-large	CAL	290	0.833	0.834	
2040	2040	RoBERTa-large	CAL	290	0.707	0.707	
2041	2041	DeBERTa-large	ALPS	290	0.804	0.804	
2042	2042	RoBERTa-base	CAL	290	0.616	0.611	
2043	2043	BERT-large	Density	290	0.567	0.514	
2044	2044	RoBERTa-base	ALPS	290	0.567	0.552	
2045	2045	BERT-large	CAL	290	0.631	0.613	
2046	2046	BERT-large	CAL	290	0.602	0.552	
2047	2047	BERT-large	CAL	290	0.647	0.624	
2048	2048	RoBERTa-base	CAL	290	0.647	0.644	
2049	2049	RoBERTa-base	CAL	290	0.658	0.657	
2050	2050	DeBERTa-large	CAL	290	0.820	0.820	
2051	2051	RoBERTa-base	CAL	290	0.589	0.581	
2052	2052	BERT-base	CAL	290	0.620	0.607	
2053	2053	RoBERTa-large	CAL	290	0.627	0.628	
2054	2054	BERT-base	Density	290	0.531	0.437	
2055	2055	BERT-large	BADGE	290	0.640	0.624	
2056	2056	RoBERTa-base	Density	290	0.518	0.414	
2057	2057	DeBERTa-large	CAL	290	0.824	0.824	
2058	2058	BERT-large	CAL	290	0.647	0.626	
2059	2059	RoBERTa-base	CAL	290	0.631	0.625	
2060	2060	DeBERTa-large	CAL	290	0.818	0.817	
2061	2061	RoBERTa-base	CAL	290	0.633	0.631	
2062	2062	DeBERTa-large	CAL	290	0.816	0.814	
2063	2063	RoBERTa-base	bertKM	290	0.653	0.652	
2064	2064	RoBERTa-base	CAL	290	0.633	0.626	
2065	2065	BERT-base	ALPS	290	0.587	0.556	
2066	2066	RoBERTa-large	CAL	290	0.662	0.665	
2067	2067	DeBERTa-large	BADGE	290	0.838	0.837	
2068	2068	BERT-large	CAL	290	0.622	0.601	
2069	2069	DeBERTa-large	CAL	290	0.842	0.841	
2070	2070	DeBERTa-base	CAL	300	0.662	0.659	
2071	2071	DeBERTa-large	Entropy	300	0.813	0.814	
2072	2072	DeBERTa-large	bertKM	300	0.822	0.822	
2073	2073	DeBERTa-large	CAL	300	0.820	0.819	
2074	2074	BERT-large	CAL	300	0.647	0.634	
2075	2075	BERT-large	CAL	300	0.662	0.648	
2076	2076	DeBERTa-large	Density	300	0.658	0.599	
2077	2077	BERT-large	CAL	300	0.622	0.604	
2078	2078	BERT-large	BADGE	300	0.662	0.642	
2079	2079	BERT-large	CAL	300	0.647	0.635	
2080	2080	BERT-large	CAL	300	0.656	0.633	
2081	2081	RoBERTa-base	CAL	300	0.604	0.597	
2082	2082	BERT-base	CAL	300	0.629	0.610	
2083	2083	RoBERTa-large	CAL	300	0.644	0.636	
2084	2084	DeBERTa-large	CAL	300	0.811	0.810	
2085	2085	DeBERTa-large	CAL	300	0.827	0.826	
2086	2086	DeBERTa-base	CAL	300	0.649	0.637	
2087	2087	BERT-base	CAL	300	0.604	0.578	
2088	2088	BERT-base	BADGE	300	0.596	0.551	
2089	2089	RoBERTa-base	CAL	300	0.618	0.610	
2090	2090	RoBERTa-large	CAL	300	0.656	0.641	
2091	2091	BERT-base	CAL	300	0.571	0.524	
2092	2092	DeBERTa-large	CAL	300	0.838	0.838	
2093	2093	BERT-large	CAL	300	0.669	0.660	
2094	2094	BERT-base	CAL	300	0.609	0.583	
2095	2095	RoBERTa-base	Density	300	0.536	0.447	
2096	2096	BERT-base	Density	300	0.542	0.460	
2097	2097	DeBERTa-base	CAL	300	0.671	0.662	
