	Unnamed: 0	Model	Strategy	Instance	Acc	F1
3913	1213	RoBERTa-large	random	210	0.358	0.217
3914	1214	DeBERTa-large	random	210	0.349	0.199
3915	1215	DeBERTa-large	random	210	0.433	0.324
3916	1216	RoBERTa-large	random	210	0.338	0.176
3917	1217	RoBERTa-large	random	210	0.331	0.166
3918	1218	RoBERTa-large	random	210	0.333	0.167
3919	1219	DeBERTa-large	random	210	0.344	0.190
3920	1220	DeBERTa-large	random	210	0.369	0.238
3921	1221	DeBERTa-base	random	210	0.340	0.181
3922	1222	RoBERTa-base	random	210	0.353	0.208
3923	1223	DeBERTa-base	random	210	0.333	0.167
3924	1224	DeBERTa-large	random	210	0.340	0.184
3925	1225	BERT-base	random	210	0.333	0.167
3926	1226	RoBERTa-base	random	210	0.356	0.223
3927	1227	BERT-base	random	210	0.333	0.167
3928	1228	BERT-large	random	210	0.336	0.171
3929	1229	DeBERTa-base	random	210	0.333	0.167
3930	1230	RoBERTa-base	random	210	0.389	0.268
3931	1231	BERT-large	random	210	0.336	0.172
3932	1232	RoBERTa-base	random	210	0.356	0.217
3933	1233	BERT-base	random	210	0.333	0.167
3934	1234	BERT-large	random	210	0.333	0.167
3935	1235	DeBERTa-base	random	210	0.333	0.167
3936	1236	DeBERTa-base	random	210	0.333	0.167
3937	1237	RoBERTa-large	random	210	0.353	0.210
3938	1238	DeBERTa-large	random	210	0.418	0.314
3939	1239	BERT-large	random	210	0.333	0.167
3940	1240	RoBERTa-large	random	210	0.333	0.167
3941	1241	RoBERTa-base	random	210	0.353	0.207
3942	1242	DeBERTa-base	random	210	0.333	0.167
3943	1243	BERT-large	random	210	0.333	0.168
3944	1244	RoBERTa-base	random	210	0.336	0.172
3945	1245	BERT-large	random	210	0.338	0.177
3946	1246	RoBERTa-large	random	210	0.333	0.167
3947	1247	BERT-base	random	210	0.333	0.167
3948	1248	RoBERTa-base	random	210	0.358	0.228
3949	1249	DeBERTa-large	random	210	0.333	0.167
3950	1250	DeBERTa-base	random	210	0.333	0.167
3951	1251	BERT-base	random	210	0.333	0.167
3952	1252	RoBERTa-large	random	210	0.333	0.167
3953	1253	BERT-large	random	210	0.333	0.175
3954	1254	RoBERTa-large	random	210	0.338	0.176
3955	1255	DeBERTa-large	random	210	0.367	0.231
3956	1256	BERT-base	random	210	0.333	0.167
3957	1257	RoBERTa-base	random	210	0.333	0.167
3958	1258	BERT-base	random	210	0.333	0.167
3959	1259	BERT-large	random	210	0.353	0.207
3960	1260	DeBERTa-large	random	220	0.409	0.297
3961	1261	RoBERTa-large	random	220	0.333	0.167
3962	1262	RoBERTa-base	random	220	0.336	0.171
3963	1263	BERT-base	random	220	0.333	0.167
3964	1264	DeBERTa-large	random	220	0.336	0.171
3965	1265	DeBERTa-base	random	220	0.333	0.167
3966	1266	DeBERTa-base	random	220	0.336	0.171
3967	1267	DeBERTa-large	random	220	0.342	0.185
3968	1268	RoBERTa-base	random	220	0.347	0.198
3969	1269	DeBERTa-large	random	220	0.438	0.336
3970	1270	RoBERTa-base	random	220	0.367	0.243
3971	1271	RoBERTa-base	random	220	0.369	0.245
3972	1272	RoBERTa-base	random	220	0.349	0.199
3973	1273	DeBERTa-large	random	220	0.340	0.181
3974	1274	BERT-base	random	220	0.333	0.167
3975	1275	DeBERTa-large	random	220	0.340	0.181
3976	1276	RoBERTa-base	random	220	0.418	0.319
3977	1277	RoBERTa-base	random	220	0.356	0.213
3978	1278	RoBERTa-base	random	220	0.333	0.167
3979	1279	RoBERTa-base	random	220	0.409	0.302
3980	1280	DeBERTa-large	random	220	0.333	0.167
3981	1281	BERT-base	random	220	0.333	0.167
3982	1282	DeBERTa-base	random	220	0.333	0.167
3983	1283	RoBERTa-base	random	220	0.333	0.167
3984	1284	DeBERTa-base	random	220	0.333	0.167
3985	1285	DeBERTa-base	random	220	0.336	0.171
3986	1286	DeBERTa-large	random	220	0.347	0.195
3987	1287	DeBERTa-base	random	220	0.333	0.167
3988	1288	BERT-base	random	220	0.333	0.167
3989	1289	DeBERTa-base	random	220	0.333	0.167
3990	1290	BERT-base	random	220	0.333	0.167
3991	1291	RoBERTa-large	random	220	0.336	0.171
3992	1292	BERT-large	random	220	0.336	0.172
3993	1293	BERT-large	random	220	0.336	0.180
3994	1294	BERT-base	random	220	0.333	0.167
3995	1295	RoBERTa-large	random	220	0.336	0.172
3996	1296	RoBERTa-large	random	220	0.333	0.167
3997	1297	BERT-large	random	220	0.333	0.168
3998	1298	DeBERTa-base	random	220	0.336	0.176
3999	1299	DeBERTa-base	random	220	0.333	0.167
4000	1300	BERT-large	random	220	0.347	0.198
4001	1301	BERT-base	random	220	0.333	0.167
4002	1302	BERT-base	random	220	0.333	0.167
4003	1303	BERT-large	random	220	0.333	0.167
4004	1304	RoBERTa-large	random	220	0.333	0.167
4005	1305	RoBERTa-large	random	220	0.333	0.167
4006	1306	DeBERTa-base	random	220	0.340	0.181
4007	1307	BERT-large	random	220	0.333	0.167
4008	1308	BERT-large	random	220	0.333	0.167
4009	1309	BERT-large	random	220	0.333	0.167
4010	1310	BERT-base	random	220	0.333	0.167
4011	1311	RoBERTa-large	random	220	0.347	0.194
4012	1312	DeBERTa-large	random	220	0.340	0.181
4013	1313	BERT-base	random	220	0.333	0.167
4014	1314	BERT-large	random	220	0.338	0.176
4015	1315	RoBERTa-large	random	220	0.333	0.167
4016	1316	RoBERTa-large	random	220	0.333	0.167
4017	1317	DeBERTa-large	random	220	0.482	0.378
4018	1318	RoBERTa-large	random	220	0.333	0.167
4019	1319	BERT-large	random	220	0.356	0.214
4020	1320	RoBERTa-large	random	230	0.364	0.241
4021	1321	DeBERTa-large	random	230	0.420	0.314
4022	1322	BERT-large	random	230	0.333	0.167
4023	1323	RoBERTa-large	random	230	0.333	0.167
4024	1324	BERT-large	random	230	0.349	0.199
4025	1325	RoBERTa-base	random	230	0.367	0.231
4026	1326	DeBERTa-large	random	230	0.416	0.316
4027	1327	BERT-large	random	230	0.338	0.176
4028	1328	RoBERTa-base	random	230	0.333	0.167
4029	1329	BERT-base	random	230	0.333	0.167
4030	1330	RoBERTa-large	random	230	0.333	0.167
4031	1331	DeBERTa-base	random	230	0.333	0.167
4032	1332	DeBERTa-base	random	230	0.333	0.167
4033	1333	RoBERTa-base	random	230	0.351	0.204
4034	1334	BERT-base	random	230	0.333	0.167
4035	1335	BERT-base	random	230	0.333	0.167
4036	1336	RoBERTa-base	random	230	0.376	0.258
4037	1337	DeBERTa-base	random	230	0.333	0.167
4038	1338	BERT-large	random	230	0.336	0.172
4039	1339	RoBERTa-base	random	230	0.351	0.208
4040	1340	RoBERTa-large	random	230	0.333	0.167
4041	1341	BERT-large	random	230	0.336	0.172
4042	1342	RoBERTa-base	random	230	0.404	0.296
4043	1343	DeBERTa-base	random	230	0.333	0.167
4044	1344	RoBERTa-large	random	230	0.333	0.167
4045	1345	DeBERTa-base	random	230	0.333	0.167
4046	1346	DeBERTa-large	random	230	0.333	0.167
4047	1347	RoBERTa-large	random	230	0.336	0.186
4048	1348	RoBERTa-base	random	230	0.380	0.256
4049	1349	RoBERTa-large	random	230	0.333	0.167
4050	1350	BERT-large	random	230	0.333	0.168
4051	1351	DeBERTa-base	random	230	0.338	0.176
4052	1352	DeBERTa-base	random	230	0.333	0.167
4053	1353	BERT-large	random	230	0.336	0.171
4054	1354	BERT-base	random	230	0.333	0.167
4055	1355	BERT-large	random	230	0.340	0.181
4056	1356	DeBERTa-base	random	230	0.333	0.167
4057	1357	RoBERTa-base	random	230	0.356	0.211
4058	1358	DeBERTa-base	random	230	0.340	0.181
4059	1359	RoBERTa-base	random	230	0.369	0.240
4060	1360	BERT-base	random	230	0.333	0.167
4061	1361	RoBERTa-large	random	230	0.340	0.181
4062	1362	BERT-base	random	230	0.333	0.167
4063	1363	DeBERTa-large	random	230	0.340	0.181
4064	1364	RoBERTa-large	random	230	0.342	0.190
4065	1365	DeBERTa-large	random	230	0.373	0.244
4066	1366	DeBERTa-large	random	230	0.349	0.199
4067	1367	BERT-large	random	230	0.391	0.276
4068	1368	BERT-base	random	230	0.333	0.167
4069	1369	DeBERTa-base	random	230	0.333	0.167
4070	1370	DeBERTa-large	random	230	0.424	0.317
4071	1371	DeBERTa-large	random	230	0.333	0.167
4072	1372	BERT-base	random	230	0.333	0.167
4073	1373	BERT-base	random	230	0.333	0.167
4074	1374	RoBERTa-base	random	230	0.364	0.233
4075	1375	BERT-large	random	230	0.333	0.167
4076	1376	BERT-base	random	230	0.333	0.167
4077	1377	RoBERTa-large	random	230	0.333	0.167
4078	1378	DeBERTa-large	random	230	0.342	0.185
4079	1379	DeBERTa-large	random	230	0.338	0.176
4080	1380	DeBERTa-large	random	240	0.393	0.277
4081	1381	BERT-base	random	240	0.333	0.167
4082	1382	DeBERTa-large	random	240	0.389	0.271
4083	1383	BERT-base	random	240	0.333	0.167
4084	1384	BERT-base	random	240	0.333	0.167
4085	1385	BERT-large	random	240	0.340	0.181
4086	1386	DeBERTa-base	random	240	0.333	0.167
4087	1387	DeBERTa-large	random	240	0.333	0.167
4088	1388	DeBERTa-large	random	240	0.533	0.425
4089	1389	BERT-large	random	240	0.336	0.172
4090	1390	RoBERTa-base	random	240	0.382	0.258
4091	1391	RoBERTa-base	random	240	0.424	0.320
4092	1392	RoBERTa-base	random	240	0.367	0.236
4093	1393	BERT-base	random	240	0.333	0.167
4094	1394	BERT-large	random	240	0.333	0.167
4095	1395	BERT-base	random	240	0.333	0.167
4096	1396	BERT-base	random	240	0.333	0.167
4097	1397	DeBERTa-large	random	240	0.451	0.350
4098	1398	BERT-large	random	240	0.338	0.176
4099	1399	DeBERTa-large	random	240	0.373	0.245
4100	1400	BERT-base	random	240	0.333	0.167
4101	1401	BERT-large	random	240	0.347	0.195
4102	1402	BERT-large	random	240	0.336	0.171
4103	1403	BERT-base	random	240	0.333	0.167
4104	1404	BERT-large	random	240	0.333	0.167
4105	1405	DeBERTa-large	random	240	0.398	0.280
4106	1406	DeBERTa-base	random	240	0.333	0.167
4107	1407	BERT-base	random	240	0.333	0.167
4108	1408	BERT-large	random	240	0.333	0.167
4109	1409	BERT-base	random	240	0.333	0.167
4110	1410	DeBERTa-large	random	240	0.349	0.203
4111	1411	DeBERTa-large	random	240	0.371	0.243
4112	1412	BERT-large	random	240	0.333	0.167
4113	1413	BERT-large	random	240	0.336	0.171
4114	1414	DeBERTa-base	random	240	0.333	0.167
4115	1415	DeBERTa-large	random	240	0.393	0.276
4116	1416	RoBERTa-base	random	240	0.353	0.216
4117	1417	RoBERTa-base	random	240	0.369	0.235
4118	1418	RoBERTa-large	random	240	0.333	0.167
4119	1419	DeBERTa-base	random	240	0.336	0.171
4120	1420	RoBERTa-base	random	240	0.342	0.185
4121	1421	RoBERTa-large	random	240	0.338	0.183
4122	1422	RoBERTa-large	random	240	0.333	0.167
4123	1423	DeBERTa-base	random	240	0.333	0.167
4124	1424	DeBERTa-base	random	240	0.333	0.167
4125	1425	RoBERTa-large	random	240	0.333	0.167
4126	1426	RoBERTa-base	random	240	0.356	0.214
4127	1427	RoBERTa-large	random	240	0.333	0.167
4128	1428	RoBERTa-large	random	240	0.333	0.167
4129	1429	DeBERTa-base	random	240	0.333	0.167
4130	1430	DeBERTa-base	random	240	0.333	0.167
4131	1431	RoBERTa-large	random	240	0.340	0.181
4132	1432	DeBERTa-base	random	240	0.340	0.184
4133	1433	RoBERTa-base	random	240	0.338	0.176
4134	1434	RoBERTa-large	random	240	0.338	0.181
4135	1435	RoBERTa-large	random	240	0.364	0.228
4136	1436	RoBERTa-base	random	240	0.336	0.172
4137	1437	RoBERTa-large	random	240	0.336	0.172
4138	1438	DeBERTa-base	random	240	0.340	0.181
4139	1439	RoBERTa-base	random	240	0.400	0.289
4140	1440	BERT-base	random	250	0.333	0.167
4141	1441	DeBERTa-large	random	250	0.449	0.347
4142	1442	DeBERTa-large	random	250	0.458	0.356
4143	1443	BERT-base	random	250	0.333	0.167
4144	1444	BERT-large	random	250	0.333	0.167
4145	1445	RoBERTa-large	random	250	0.344	0.197
4146	1446	BERT-large	random	250	0.333	0.167
4147	1447	RoBERTa-base	random	250	0.338	0.178
4148	1448	RoBERTa-base	random	250	0.336	0.172
4149	1449	DeBERTa-large	random	250	0.411	0.296
4150	1450	DeBERTa-base	random	250	0.338	0.177
4151	1451	RoBERTa-large	random	250	0.333	0.167
4152	1452	DeBERTa-large	random	250	0.433	0.344
4153	1453	RoBERTa-large	random	250	0.347	0.198
4154	1454	DeBERTa-large	random	250	0.389	0.271
4155	1455	RoBERTa-large	random	250	0.336	0.172
4156	1456	RoBERTa-base	random	250	0.367	0.236
4157	1457	BERT-large	random	250	0.349	0.199
4158	1458	DeBERTa-large	random	250	0.347	0.196
4159	1459	BERT-base	random	250	0.333	0.167
4160	1460	DeBERTa-large	random	250	0.442	0.337
4161	1461	DeBERTa-base	random	250	0.333	0.167
4162	1462	BERT-large	random	250	0.347	0.194
4163	1463	DeBERTa-base	random	250	0.340	0.181
4164	1464	DeBERTa-base	random	250	0.333	0.167
4165	1465	RoBERTa-large	random	250	0.333	0.167
4166	1466	RoBERTa-large	random	250	0.333	0.167
4167	1467	BERT-base	random	250	0.333	0.167
4168	1468	BERT-large	random	250	0.344	0.190
4169	1469	RoBERTa-large	random	250	0.333	0.167
4170	1470	DeBERTa-large	random	250	0.387	0.276
4171	1471	BERT-base	random	250	0.333	0.167
4172	1472	BERT-base	random	250	0.333	0.167
4173	1473	BERT-base	random	250	0.333	0.167
4174	1474	BERT-large	random	250	0.336	0.172
4175	1475	RoBERTa-base	random	250	0.380	0.263
4176	1476	RoBERTa-large	random	250	0.333	0.167
4177	1477	DeBERTa-base	random	250	0.333	0.167
4178	1478	DeBERTa-base	random	250	0.333	0.170
4179	1479	RoBERTa-large	random	250	0.333	0.167
4180	1480	DeBERTa-base	random	250	0.333	0.167
4181	1481	BERT-base	random	250	0.333	0.167
4182	1482	RoBERTa-base	random	250	0.344	0.191
4183	1483	DeBERTa-large	random	250	0.367	0.231
4184	1484	RoBERTa-base	random	250	0.340	0.182
4185	1485	BERT-large	random	250	0.333	0.172
4186	1486	RoBERTa-base	random	250	0.367	0.236
4187	1487	BERT-large	random	250	0.333	0.167
4188	1488	DeBERTa-large	random	250	0.384	0.265
4189	1489	RoBERTa-base	random	250	0.382	0.269
4190	1490	DeBERTa-base	random	250	0.351	0.203
4191	1491	RoBERTa-large	random	250	0.336	0.172
4192	1492	BERT-large	random	250	0.347	0.195
4193	1493	BERT-base	random	250	0.333	0.167
4194	1494	RoBERTa-base	random	250	0.338	0.176
4195	1495	BERT-base	random	250	0.333	0.167
4196	1496	RoBERTa-base	random	250	0.344	0.197
4197	1497	DeBERTa-base	random	250	0.333	0.167
4198	1498	DeBERTa-base	random	250	0.333	0.167
4199	1499	BERT-large	random	250	0.333	0.167
4200	1500	RoBERTa-large	random	260	0.333	0.167
4201	1501	DeBERTa-large	random	260	0.358	0.216
4202	1502	DeBERTa-large	random	260	0.336	0.174
4203	1503	BERT-base	random	260	0.333	0.167
4204	1504	DeBERTa-base	random	260	0.340	0.181
4205	1505	RoBERTa-large	random	260	0.336	0.172
4206	1506	RoBERTa-large	random	260	0.333	0.167
4207	1507	RoBERTa-large	random	260	0.333	0.167
4208	1508	DeBERTa-large	random	260	0.507	0.402
4209	1509	DeBERTa-base	random	260	0.333	0.167
4210	1510	RoBERTa-base	random	260	0.387	0.278
4211	1511	BERT-base	random	260	0.333	0.167
4212	1512	DeBERTa-large	random	260	0.353	0.207
4213	1513	DeBERTa-large	random	260	0.364	0.227
4214	1514	BERT-large	random	260	0.333	0.168
4215	1515	DeBERTa-base	random	260	0.333	0.167
4216	1516	BERT-base	random	260	0.336	0.172
4217	1517	BERT-base	random	260	0.333	0.167
4218	1518	RoBERTa-base	random	260	0.402	0.288
4219	1519	BERT-large	random	260	0.338	0.176
4220	1520	BERT-base	random	260	0.333	0.167
4221	1521	BERT-large	random	260	0.333	0.167
4222	1522	DeBERTa-large	random	260	0.380	0.259
4223	1523	DeBERTa-base	random	260	0.333	0.167
4224	1524	BERT-base	random	260	0.333	0.167
4225	1525	RoBERTa-large	random	260	0.333	0.167
4226	1526	RoBERTa-base	random	260	0.347	0.202
4227	1527	RoBERTa-base	random	260	0.342	0.186
4228	1528	DeBERTa-large	random	260	0.384	0.268
4229	1529	DeBERTa-base	random	260	0.333	0.167
4230	1530	RoBERTa-base	random	260	0.358	0.216
4231	1531	BERT-large	random	260	0.336	0.172
4232	1532	RoBERTa-large	random	260	0.333	0.168
4233	1533	BERT-large	random	260	0.338	0.176
4234	1534	RoBERTa-base	random	260	0.411	0.305
4235	1535	RoBERTa-large	random	260	0.336	0.177
4236	1536	RoBERTa-large	random	260	0.333	0.167
4237	1537	BERT-large	random	260	0.333	0.167
4238	1538	RoBERTa-large	random	260	0.333	0.167
4239	1539	DeBERTa-base	random	260	0.333	0.167
4240	1540	RoBERTa-base	random	260	0.358	0.215
4241	1541	BERT-base	random	260	0.333	0.167
4242	1542	BERT-large	random	260	0.336	0.171
4243	1543	DeBERTa-large	random	260	0.409	0.301
4244	1544	RoBERTa-base	random	260	0.404	0.302
4245	1545	DeBERTa-base	random	260	0.333	0.167
4246	1546	DeBERTa-base	random	260	0.336	0.172
4247	1547	RoBERTa-large	random	260	0.340	0.182
4248	1548	DeBERTa-large	random	260	0.364	0.230
4249	1549	RoBERTa-base	random	260	0.360	0.219
4250	1550	BERT-large	random	260	0.338	0.176
4251	1551	BERT-base	random	260	0.333	0.167
4252	1552	RoBERTa-base	random	260	0.333	0.167
4253	1553	BERT-large	random	260	0.333	0.167
4254	1554	BERT-base	random	260	0.333	0.167
4255	1555	DeBERTa-base	random	260	0.338	0.176
4256	1556	DeBERTa-base	random	260	0.338	0.176
4257	1557	BERT-base	random	260	0.333	0.167
4258	1558	DeBERTa-large	random	260	0.462	0.359
4259	1559	BERT-large	random	260	0.333	0.167
4260	1560	BERT-base	random	270	0.333	0.167
4261	1561	RoBERTa-large	random	270	0.333	0.167
4262	1562	DeBERTa-base	random	270	0.344	0.190
4263	1563	DeBERTa-base	random	270	0.360	0.219
4264	1564	RoBERTa-large	random	270	0.333	0.167
4265	1565	BERT-large	random	270	0.336	0.172
4266	1566	BERT-base	random	270	0.333	0.167
4267	1567	DeBERTa-large	random	270	0.342	0.185
4268	1568	BERT-base	random	270	0.333	0.167
4269	1569	BERT-large	random	270	0.336	0.172
4270	1570	BERT-base	random	270	0.333	0.167
4271	1571	BERT-large	random	270	0.333	0.167
4272	1572	BERT-large	random	270	0.333	0.168
4273	1573	DeBERTa-large	random	270	0.442	0.338
4274	1574	RoBERTa-large	random	270	0.324	0.175
4275	1575	BERT-large	random	270	0.333	0.167
4276	1576	RoBERTa-large	random	270	0.353	0.214
4277	1577	BERT-base	random	270	0.333	0.167
4278	1578	DeBERTa-base	random	270	0.338	0.176
4279	1579	DeBERTa-large	random	270	0.344	0.190
4280	1580	RoBERTa-large	random	270	0.336	0.172
4281	1581	DeBERTa-base	random	270	0.333	0.167
4282	1582	RoBERTa-large	random	270	0.338	0.176
4283	1583	BERT-large	random	270	0.333	0.168
4284	1584	DeBERTa-base	random	270	0.338	0.176
4285	1585	RoBERTa-base	random	270	0.433	0.337
4286	1586	BERT-base	random	270	0.336	0.172
4287	1587	BERT-base	random	270	0.333	0.167
4288	1588	DeBERTa-large	random	270	0.431	0.324
4289	1589	DeBERTa-base	random	270	0.333	0.167
4290	1590	RoBERTa-base	random	270	0.389	0.284
4291	1591	RoBERTa-base	random	270	0.393	0.278
4292	1592	RoBERTa-large	random	270	0.333	0.167
4293	1593	BERT-base	random	270	0.336	0.171
4294	1594	BERT-base	random	270	0.333	0.167
4295	1595	DeBERTa-large	random	270	0.400	0.283
4296	1596	BERT-large	random	270	0.344	0.190
4297	1597	RoBERTa-base	random	270	0.367	0.236
4298	1598	DeBERTa-large	random	270	0.487	0.410
4299	1599	BERT-large	random	270	0.342	0.185
4300	1600	DeBERTa-base	random	270	0.333	0.167
4301	1601	DeBERTa-base	random	270	0.333	0.167
4302	1602	RoBERTa-base	random	270	0.362	0.227
4303	1603	RoBERTa-large	random	270	0.342	0.186
4304	1604	DeBERTa-large	random	270	0.427	0.320
4305	1605	DeBERTa-base	random	270	0.349	0.199
4306	1606	DeBERTa-large	random	270	0.367	0.231
4307	1607	RoBERTa-base	random	270	0.333	0.167
4308	1608	RoBERTa-large	random	270	0.333	0.167
4309	1609	BERT-large	random	270	0.333	0.167
4310	1610	BERT-base	random	270	0.333	0.167
4311	1611	DeBERTa-base	random	270	0.333	0.167
4312	1612	RoBERTa-base	random	270	0.338	0.176
4313	1613	RoBERTa-base	random	270	0.380	0.260
4314	1614	DeBERTa-large	random	270	0.480	0.392
4315	1615	BERT-large	random	270	0.342	0.185
4316	1616	DeBERTa-large	random	270	0.418	0.328
4317	1617	RoBERTa-large	random	270	0.333	0.167
4318	1618	RoBERTa-base	random	270	0.342	0.186
4319	1619	RoBERTa-base	random	270	0.407	0.299
4320	1620	BERT-base	random	280	0.333	0.167
4321	1621	RoBERTa-large	random	280	0.333	0.167
4322	1622	DeBERTa-base	random	280	0.333	0.167
4323	1623	BERT-large	random	280	0.333	0.168
4324	1624	RoBERTa-large	random	280	0.333	0.168
4325	1625	RoBERTa-large	random	280	0.333	0.167
4326	1626	BERT-base	random	280	0.333	0.167
4327	1627	DeBERTa-large	random	280	0.407	0.299
4328	1628	BERT-large	random	280	0.333	0.167
4329	1629	RoBERTa-large	random	280	0.333	0.167
4330	1630	BERT-large	random	280	0.329	0.166
4331	1631	BERT-large	random	280	0.336	0.172
4332	1632	BERT-base	random	280	0.333	0.167
4333	1633	DeBERTa-base	random	280	0.342	0.185
4334	1634	RoBERTa-base	random	280	0.353	0.208
4335	1635	RoBERTa-base	random	280	0.333	0.167
4336	1636	BERT-large	random	280	0.338	0.180
4337	1637	RoBERTa-large	random	280	0.333	0.167
4338	1638	DeBERTa-base	random	280	0.333	0.167
4339	1639	RoBERTa-base	random	280	0.420	0.317
4340	1640	DeBERTa-large	random	280	0.400	0.283
4341	1641	DeBERTa-base	random	280	0.338	0.176
4342	1642	BERT-large	random	280	0.342	0.186
4343	1643	RoBERTa-base	random	280	0.391	0.274
4344	1644	RoBERTa-base	random	280	0.358	0.216
4345	1645	BERT-large	random	280	0.344	0.194
4346	1646	BERT-base	random	280	0.333	0.167
4347	1647	RoBERTa-base	random	280	0.369	0.249
4348	1648	DeBERTa-large	random	280	0.411	0.300
4349	1649	RoBERTa-base	random	280	0.333	0.168
4350	1650	RoBERTa-large	random	280	0.336	0.172
4351	1651	RoBERTa-base	random	280	0.360	0.221
4352	1652	DeBERTa-large	random	280	0.382	0.259
4353	1653	BERT-base	random	280	0.333	0.167
4354	1654	BERT-large	random	280	0.336	0.171
4355	1655	DeBERTa-base	random	280	0.333	0.167
4356	1656	BERT-large	random	280	0.340	0.181
4357	1657	DeBERTa-large	random	280	0.376	0.249
4358	1658	DeBERTa-base	random	280	0.336	0.171
4359	1659	BERT-base	random	280	0.333	0.167
